muni_code,muni_name,pref_code,base_url,procurement_url,detection_method,confidence,score,page_title,kw_count,has_recent
205834,信濃町,20,https://www.town.shinano.lg.jp/,https://www.town.shinano.lg.jp/sangyo/nyusatsu/,homepage_link,high,10,入札・契約 - 信濃町,7,True
205885,小川村,20,https://www.vill.ogawa.nagano.jp/,https://www.vill.ogawa.nagano.jp/docs/77045.html,homepage_link,high,8,競争入札参加資格審査申請について - 小川村,2,True
205907,飯綱町,20,https://www.town.iizuna.nagano.jp/,https://www.town.iizuna.nagano.jp/sangyo/nyusatsu/,homepage_link,high,10,入札・契約 - 飯綱町,7,True
206024,栄村,20,http://www.vill.sakae.nagano.jp/,http://www.vill.sakae.nagano.jp/sangyo/nyusatsu/,homepage_link,high,7,入札・契約 - 長野県 栄村,3,False
212016,岐阜市,21,https://www.city.gifu.lg.jp/,https://www.city.gifu.lg.jp/business/nyuusatsu/index.html,homepage_link,high,7,入札・契約｜岐阜市公式ホームページ-Gifu city,3,False
212024,大垣市,21,https://www.city.ogaki.lg.jp/,https://www.city.ogaki.lg.jp/module/shareform.php?so_cd=2-7-0-0-0,db_title,medium,3,【契約管財課[3階]】への各課へのお問い合わせ（入力画面） | 大垣市公式ホームページ／水の都おおがき,1,False
212032,高山市,21,https://www.city.takayama.lg.jp/,https://www.city.takayama.lg.jp/1003897/1023227/index.html,homepage_link,high,10,公募型プロポーザルの実施について（高山市企業DX伴走支援事業委託）｜高山市,4,True
212040,多治見市,21,https://www.city.tajimi.lg.jp/,https://www.city.tajimi.lg.jp/sangyo_business/nyusatsu_keiyaku/index.html,homepage_link,high,10,入札・契約｜多治見市公式ホームページ,6,True
212059,関市,21,https://www.city.seki.lg.jp/,https://www.city.seki.lg.jp/category/1-2-0-0-0-0-0-0-0-0.html,homepage_link,high,10,入札・契約 | 関市役所公式ホームページ,7,True
212067,中津川市,21,https://www.city.nakatsugawa.lg.jp/,https://www.city.nakatsugawa.lg.jp/shisei/bid/index.html,homepage_link,high,7,入札・契約／中津川市,5,False
212075,美濃市,21,https://www.city.mino.gifu.jp/,https://www.city.mino.gifu.jp/jigyosya/nyusatsu-keiyaku/,homepage_link,high,10,入札・契約 - 美濃市,8,True
212083,瑞浪市,21,https://www.city.mizunami.lg.jp/,https://www.city.mizunami.lg.jp/sangyou_business/nyuusatsu/1001302/1011097/1011641.html,homepage_link,high,10,令和8年3月競争入札結果｜瑞浪市公式ホームページ,5,True
212091,羽島市,21,https://www.city.hashima.lg.jp/,https://www.city.hashima.lg.jp/3603.html,homepage_link,high,10,入札・契約/羽島市公式Webサイト,8,True
212105,恵那市,21,https://www.city.ena.lg.jp/,https://www.city.ena.lg.jp/kanko_sangyo_business/nyusatsu_keiyaku/index.html,homepage_link,high,10,入札・契約／ようこそ恵那市へ｜恵那市公式ウェブサイト,8,True
212113,美濃加茂市,21,https://www.city.minokamo.gifu.jp/shimin/,https://www.city.minokamo.lg.jp/soshiki/35/,db_title_dir,high,7,学校教育課 - 美濃加茂市公式ホームページ,3,True
212121,土岐市,21,https://www.city.toki.lg.jp/,https://www.city.toki.lg.jp/sangyo/nyusatsu/index.html,homepage_link,high,7,入札・契約｜土岐市公式ウェブサイト,6,False
212130,各務原市,21,https://www.city.kakamigahara.lg.jp/,https://www.city.kakamigahara.lg.jp/business/keiyaku/,db_url_path_dir,high,10,入札・契約｜各務原市公式ウェブサイト,6,True
212148,可児市,21,https://www.city.kani.lg.jp/,https://www.city.kani.lg.jp/9947.htm,homepage_link,high,10,入札・契約情報/可児市,9,True
212156,山県市,21,https://www.city.yamagata.gifu.jp/,https://www.city.yamagata.gifu.jp/soshiki/somu/,db_title_dir,high,7,総務課 - 山県市ホームページ,8,True
212164,瑞穂市,21,https://www.city.mizuho.lg.jp/,https://www.city.mizuho.lg.jp/2543.htm,homepage_link,high,8,入札・契約等/瑞穂市,2,True
212172,飛騨市,21,https://www.city.hida.gifu.jp/,https://www.city.hida.gifu.jp/life/2/,homepage_link,high,7,しごと・産業情報 - 飛騨市公式ウェブサイト,3,True
212180,本巣市,21,https://www.city.motosu.lg.jp/,https://www.city.motosu.lg.jp/category/3-1-0-0-0-0-0-0-0-0.html,homepage_link,high,10,入札・契約情報 | 本巣市,8,True
212199,郡上市,21,https://www.city.gujo.gifu.jp/,https://www.city.gujo.gifu.jp/business/bid/,db_url_path_dir,high,10,入札案内 | 郡上市 Gujo City,9,True
212202,下呂市,21,https://www.city.gero.lg.jp/,https://www.city.gero.lg.jp/life/5/27/,homepage_link,high,10,入札・契約情報 - 下呂市ホームページ,7,True
212210,海津市,21,https://www.city.kaizu.lg.jp/,https://www.city.kaizu.lg.jp/soshiki/2-7-1-1-0_1.html,db_title,high,6,学校給食センター | 学校給食用物資の調達、調理、輸送その他必要な業務 | 海津市,1,True
213020,岐南町,21,https://www.town.ginan.lg.jp/,https://www.town.ginan.lg.jp/2332.htm,homepage_link,high,10,入札・契約/ 岐南町公式ホームページ ぎなんねっと,9,True
213039,笠松町,21,https://www.town.kasamatsu.gifu.jp/,https://www.town.kasamatsu.gifu.jp/category/bunya/jigyoshamuke_jouhou/nyusatsu_keiyaku,db_url_path,high,10,入札・契約 | 笠松町,8,True
213411,養老町,21,https://www.town.yoro.gifu.jp/,https://www.town.yoro.gifu.jp/business/bidding/index.html,homepage_link,high,7,入札・契約｜養老町公式ホームページ,4,False
213616,垂井町,21,https://www.town.tarui.lg.jp/,https://www.town.tarui.lg.jp/life/4/21/94/,homepage_link,high,10,入札発注情報 - 岐阜県垂井町公式ホームページ,4,True
213624,関ケ原町,21,https://www.town.sekigahara.gifu.jp/,https://www.town.sekigahara.gifu.jp/item/8496.htm,homepage_link,high,10,令和８年・９年度入札参加資格審査申請書（物件）の受付を行います/関ケ原町,3,True
213810,神戸町,21,https://www.town.godo.gifu.jp/,https://www.town.godo.gifu.jp/business/business01.html,db_title,high,10,入札・契約について知りたい | 岐阜県安八郡神戸町公式ホームページ,8,True
213829,輪之内町,21,https://town.wanouchi.gifu.jp/,https://town.wanouchi.gifu.jp/portal/business/bid/,homepage_link,high,10,入札 | 輪之内町（わのうちちょう）,4,True
213837,安八町,21,https://www.town.anpachi.lg.jp/,https://www.town.anpachi.lg.jp/0000002501.html,homepage_link,high,10,安八町移住プロモーション動画等作成業務 公募型プロポーザルの実施について | 安八町,7,True
214019,揖斐川町,21,https://www.town.ibigawa.lg.jp/,,not_found,low,0,,0,False
214035,大野町,21,https://www.town-ono.jp/,https://www.town-ono.jp/category/5-12-0-0-0-0-0-0-0-0.html,homepage_link,high,10,入札・契約 | 大野町,5,True
214043,池田町,21,https://www.town.gifu-ikeda.lg.jp/,https://www.town.gifu-ikeda.lg.jp/0000003470.html,homepage_link,high,8,池田町公共施設照明設備LED化事業公募型プロポーザルの実施について | 岐阜県揖斐郡池田町,2,True
214213,北方町,21,https://www.town.kitagata.gifu.jp/,https://www.town.kitagata.gifu.jp/shigoto-sangyo/nyusatsu-keiyaku/,db_url_path_dir,high,8,入札・契約／北方町,2,True
215015,坂祝町,21,https://www.town.sakahogi.gifu.jp/,https://www.town.sakahogi.gifu.jp/enterpriser/enterpriser24.html,db_title,high,6,指名停止措置の公表｜岐阜県坂祝町公式ウェブサイト,1,True
215023,富加町,21,https://www.town.tomika.gifu.jp/,https://www.town.tomika.gifu.jp/sangyo/nyusatsu/,homepage_link,high,10,入札・契約 - 富加町,7,True
215031,川辺町,21,https://www.kawabe-gifu.jp/,https://www.kawabe-gifu.jp/?p=57014,homepage_link,high,10,川辺町ふるさと納税中間支援業務委託に係る公募型プロポーザルの実施について &#8211; 川辺町ホームページ,5,True
215040,七宗町,21,https://www.hichiso.jp/,https://www.hichiso.jp/top/gyosei/bid/,homepage_link,high,10,入札情報 | TOP | 七宗町公式ウエブサイト ( official site),6,True
215058,八百津町,21,https://www.town.yaotsu.lg.jp/,https://www.town.yaotsu.lg.jp/2542.htm,homepage_link,high,10,入札・契約/八百津町,4,True
215066,白川町,21,https://www.town.shirakawa.lg.jp/,https://www.town.shirakawa.lg.jp/kankou/nyusatsu/index.html,homepage_link,high,10,入札・契約｜白川町公式ウェブサイト,6,True
215074,東白川村,21,https://www.vill.higashishirakawa.gifu.jp/,https://www.vill.higashishirakawa.gifu.jp/jigyousha/shinsa/,homepage_link,high,10,入札参加資格審査申請について | 事業者向け | 東白川村役場,7,True
215210,御嵩町,21,https://www.town.mitake.lg.jp/,https://www.town.mitake.lg.jp/business/,homepage_link,high,7,事業者TOP | 御嵩町,4,True
216046,白川村,21,https://shirakawa-go.org/,,not_found,low,0,,0,False
221007,静岡市,22,https://www.city.shizuoka.lg.jp/,https://www.city.shizuoka.lg.jp/jigyousyabosyu/hattatupuropo.html,db_title,high,10,【選定結果の公表】公募型プロポーザル「令和8年度静岡市発達早期支援業務」：静岡市公式ホームページ,3,True
221309,浜松市,22,https://www.city.hamamatsu.shizuoka.jp/,https://www.city.hamamatsu.shizuoka.jp/sangyo/hatchu/index.html,homepage_link,high,10,発注情報（入札・契約）／浜松市,9,True
222038,沼津市,22,https://www.city.numazu.shizuoka.jp/,https://www.city.numazu.shizuoka.jp/business/nyusatsu_keiyaku.htm,homepage_link,high,5,入札・契約／沼津市,2,False
222054,熱海市,22,https://www.city.atami.lg.jp/,https://www.city.atami.lg.jp/jigyosha/nyusatsu/,db_url_path_dir,high,7,入札・契約｜熱海市公式ウェブサイト,7,False
222062,三島市,22,https://www.city.mishima.shizuoka.jp/,https://www.city.mishima.shizuoka.jp/life/3/20/109/,homepage_link,high,10,入札・契約 - 三島市公式ホームページ,4,True
222070,富士宮市,22,https://www.city.fujinomiya.lg.jp/,https://www.city.fujinomiya.lg.jp/sangyo/joho/nyusatsu/proposal/index.html,homepage_link,high,10,プロポーザル方式(企画提案方式)公募 | 静岡県富士宮市,4,True
222089,伊東市,22,https://www.city.ito.shizuoka.jp/,https://www.city.ito.shizuoka.jp/gyosei/shiseijoho/nyusatsukanrenjoho/,db_url_path_dir,high,10,入札関連情報／伊東市,8,True
222097,島田市,22,https://www.city.shimada.shizuoka.jp/,https://www.city.shimada.shizuoka.jp/gyosei/s-business/nyusatu/,homepage_link,high,10,入札・契約 - 島田市公式ホームページ,7,True
222100,富士市,22,https://www.city.fuji.shizuoka.jp/,https://www.city.fuji.shizuoka.jp/shigoto/nyusatsu/sankatoroku/index.html,homepage_link,high,10,入札参加登録 | 静岡県富士市,6,True
222119,磐田市,22,https://www.city.iwata.shizuoka.jp/,https://www.city.iwata.shizuoka.jp/sangyou_business/nyuusatsu_keiyaku/index.html,homepage_link,high,10,入札・契約｜磐田市公式ウェブサイト,6,True
222127,焼津市,22,https://www.city.yaizu.lg.jp/,https://www.city.yaizu.lg.jp/business/bid-contract/,db_url_path_dir,high,7,入札・契約情報｜焼津市,6,False
222135,掛川市,22,https://www.city.kakegawa.shizuoka.jp/,https://www.city.kakegawa.shizuoka.jp/gyosei/sangyo/nyusatsu/,homepage_link,high,10,入札・契約・検査 - 掛川市,6,True
222143,藤枝市,22,https://www.city.fujieda.shizuoka.jp/,https://www.city.fujieda.shizuoka.jp/jigyosha/choutatsu/,db_url_path_dir,high,10,入札・調達／藤枝市ホームページ,5,True
222151,御殿場市,22,https://www.city.gotemba.lg.jp/,https://www.city.gotemba.lg.jp/bid/,db_url_path_dir,high,10,入札情報,10,True
222160,袋井市,22,https://www.city.fukuroi.shizuoka.jp/,https://www.city.fukuroi.shizuoka.jp/jigyosha/nyusatsu_keiyaku/,db_url_path_dir,high,7,入札・契約／袋井市,3,False
222194,下田市,22,https://www.city.shimoda.shizuoka.jp/,https://www.city.shimoda.shizuoka.jp/category/081300nyuusatsu_keiyaku/index.html,homepage_link,high,10,入札・契約について | 下田市,8,True
222208,裾野市,22,https://www.city.susono.shizuoka.jp/,https://www.city.susono.shizuoka.jp/jigyosha/20719.html,homepage_link,high,10,令和7年度上水道関係の入札結果／裾野市,4,True
222216,湖西市,22,https://www.city.kosai.shizuoka.jp/,https://www.city.kosai.shizuoka.jp/soshikiichiran/keiyakukensashitsu/gyomuannai/2/1/index.html,homepage_link,high,10,入札資格参加者・入札情報／湖西市,7,True
222224,伊豆市,22,https://www.city.izu.shizuoka.jp/,https://www.city.izu.shizuoka.jp/nyusatu.html,homepage_link,high,8,入札・契約一覧／伊豆市 公式ポータルサイト,2,True
222232,御前崎市,22,https://www.city.omaezaki.shizuoka.jp/,https://www.city.omaezaki.shizuoka.jp/kurashi/bid_contract/,db_url_path_dir,high,10,入札・契約／御前崎市公式ホームページ,6,True
222240,菊川市,22,https://www.city.kikugawa.shizuoka.jp/,https://www.city.kikugawa.shizuoka.jp/zaisei/nyuusatsukekka.html,db_url_path,high,10,菊川市／入札結果公表,5,True
222259,伊豆の国市,22,https://www.city.izunokuni.shizuoka.jp/,https://www.city.izunokuni.shizuoka.jp/zaimu/shisei/nyusatsu/index.html,homepage_link,high,10,伊豆の国市／入札・契約,10,True
222267,牧之原市,22,https://www.city.makinohara.shizuoka.jp/,https://www.city.makinohara.shizuoka.jp/soshiki/32/60773.html,homepage_link,high,8,令和８年度牧之原市外国人英語指導助手派遣業務委託に係るプロポーザル選定結果 - 牧之原市ホームページ,2,True
223018,東伊豆町,22,https://www.town.higashiizu.shizuoka.jp/,https://www.town.higashiizu.lg.jp/shigoto_sangyo/nyusatu_keiyaku/,db_url_path_dir,high,7,入札・契約／東伊豆町｜満点の海・山・空は東伊豆,3,False
223026,河津町,22,https://www.town.kawazu.shizuoka.jp/,https://www.town.kawazu.shizuoka.jp/jigyousha/nyusatsusankashikaku/,probe_path,high,7,入札参加資格申請関係｜静岡県河津町役場,3,False
223042,南伊豆町,22,https://www.town.minamiizu.shizuoka.jp/,https://www.town.minamiizu.shizuoka.jp/docs/2025040300024/,homepage_link,high,10,令和７年度 入札結果の公表 | 南伊豆町ホームページ,4,True
223050,松崎町,22,https://www.town.matsuzaki.shizuoka.jp/,https://www.town.matsuzaki.shizuoka.jp/docs/2016020400254/,db_title_dir,high,7,工事契約状況 | 松崎町,4,False
223069,西伊豆町,22,https://www.town.nishiizu.shizuoka.jp/,https://www.town.nishiizu.shizuoka.jp/kakuka/soumu/kensa/nyusatsu/,db_url_path_dir,high,10,入札・契約関係 | 検査管理係 | 総務課 | 西伊豆町役場,7,True
223255,函南町,22,https://www.town.kannami.shizuoka.jp/,https://www.town.kannami.shizuoka.jp/gyosei/nyusatsu_keiyaku/,db_url_path_dir,high,10,入札・契約／函南町,4,True
223417,清水町,22,https://www.town.shimizu.shizuoka.jp/,https://www.town.shimizu.shizuoka.jp/somu/somu00380.html,homepage_link,high,10,入札情報 - 静岡県清水町,8,True
223425,長泉町,22,https://www.town.nagaizumi.lg.jp/,https://www.town.nagaizumi.lg.jp/work_industry/bid_contract_proposal/,db_url_path_dir,high,7,入札・契約・プロポーザル／長泉町,7,False
223441,小山町,22,https://www.fuji-oyama.jp/index.html,https://www.fuji-oyama.jp/,db_title_dir,high,5,静岡県小山町（おやまちょう）公式ホームページ トップページ,2,True
224243,吉田町,22,https://www.town.yoshida.shizuoka.jp/,https://www.town.yoshida.shizuoka.jp/1222.htm,homepage_link,high,10,入札・契約/ようこそ吉田町へ,3,True
224294,川根本町,22,https://www.town.kawanehon.shizuoka.jp/,https://www.town.kawanehon.shizuoka.jp/boshu/16262.html,homepage_link,high,8,令和8年度川根本町ふるさと納税推進業務委託に係る公募型プロポーザルの実施について／川根本町公式ホームページ,2,True
224618,森町,22,https://www.town.morimachi.shizuoka.jp/,https://www.town.morimachi.shizuoka.jp/gyosei/sangyo_shigoto/nyusatsu_keiyaku/,db_url_path_dir,high,10,入札・契約／静岡県森町,7,True
231002,名古屋市,23,https://www.city.nagoya.jp/,https://www.city.nagoya.jp/jigyou/nyusatsu/index.html,homepage_link,high,10,入札・契約｜名古屋市公式ウェブサイト,3,True
232017,豊橋市,23,https://www.city.toyohashi.lg.jp/,https://www.city.toyohashi.lg.jp/5926.htm,homepage_link,high,10,入札・契約/豊橋市,4,True
232025,岡崎市,23,https://www.city.okazaki.lg.jp/index.html,https://www.city.okazaki.lg.jp/business/nyusatsu/,db_url_path_dir,high,10,入札・契約・公共工事｜岡崎市公式ホームページ,3,True
232033,一宮市,23,https://www.city.ichinomiya.aichi.jp/,https://www.city.ichinomiya.aichi.jp/shigoto/nyusatsujoho/index.html,homepage_link,high,10,入札情報｜一宮市,5,True
232041,瀬戸市,23,https://www.city.seto.aichi.jp/,https://www.city.seto.aichi.jp/bunya/nyuusatu-keiyaku-kensa/index.html,homepage_link,high,10,入札・契約・検査 | 瀬戸市,8,True
232050,半田市,23,https://www.city.handa.lg.jp/,https://www.city.handa.lg.jp/jigyosha/nyusatsu/index.html,homepage_link,high,7,入札・契約｜半田市公式ウェブサイト,9,False
232068,春日井市,23,https://www.city.kasugai.lg.jp/,https://www.city.kasugai.lg.jp/business/nyusatsu/index.html,homepage_link,high,7,入札・契約｜春日井市公式ホームページ,7,False
232076,豊川市,23,https://www.city.toyokawa.lg.jp/,https://www.city.toyokawa.lg.jp/shigoto_sangyo/nyusatsu/,db_url_path_dir,high,10,入札・契約／豊川市,7,True
232084,津島市,23,https://www.city.tsushima.lg.jp/,https://www.city.tsushima.lg.jp/kurashi/todokedetou/denshinyuusatsu/aichidenshi1/denshishinsei01.html,homepage_link,high,5,あいち電子申請・届出システムについて 津島市公式ホームページ,1,True
232092,碧南市,23,https://www.city.hekinan.lg.jp/,https://www.city.hekinan.lg.jp/soshiki/soumu/gyosei/1_3/index.html,homepage_link,high,10,入札情報／碧南市,8,True
232106,刈谷市,23,https://www.city.kariya.lg.jp/,https://www.city.kariya.lg.jp/sangyo/nyusatsu/index.html,homepage_link,high,10,入札・契約情報｜刈谷市ホームページ,6,True
232114,豊田市,23,https://www.city.toyota.aichi.jp/,https://www.city.toyota.aichi.jp/jigyousha/nyusatsu/index.html,homepage_link,high,7,入札情報｜豊田市,5,False
232122,安城市,23,https://www.city.anjo.aichi.jp/,https://www.city.anjo.aichi.jp/zigyo/index.html,homepage_link,high,10,安城市／産業・入札,3,True
232130,西尾市,23,https://www.city.nishio.aichi.jp/,https://www.city.nishio.aichi.jp/sangyo/nyusatsu/1001494/1010674.html,homepage_link,high,7,おしごと体験イベント「ココジョブ」運営業務の委託先を募集します｜西尾市公式ウェブサイト,3,True
232149,蒲郡市,23,https://www.city.gamagori.lg.jp/,https://www.city.gamagori.lg.jp/life/2/74/,homepage_link,high,10,入札・契約関連 - 愛知県蒲郡市公式ホームページ,6,True
232157,犬山市,23,https://www.city.inuyama.aichi.jp/,https://www.city.inuyama.aichi.jp/jigyo/nyusatsu/,db_url_path_dir,high,10,入札・契約｜犬山市,9,True
232165,常滑市,23,https://www.city.tokoname.aichi.jp/,https://www.city.tokoname.aichi.jp/jigyosha/nyusatsu/,db_url_path_dir,high,10,入札・契約｜常滑市,9,True
232173,江南市,23,https://www.city.konan.lg.jp/,https://www.city.konan.lg.jp/shisei/1004632/1019099.html,homepage_link,high,10,江南市ふるさと寄附金支援業務委託公募型プロポーザルの実施について｜江南市公式ホームページ,3,True
232190,小牧市,23,https://www.city.komaki.aichi.jp/,https://www.city.komaki.aichi.jp/admin/jigyousha/nyuusatsu/,db_url_path_dir,high,10,入札・契約／小牧市,6,True
232203,稲沢市,23,https://www.city.inazawa.aichi.jp/,https://www.city.inazawa.aichi.jp/category/6-7-0-0-0-0-0-0-0-0.html,homepage_link,high,10,入札・契約 | 稲沢市,7,True
232211,新城市,23,https://www.city.shinshiro.lg.jp/,https://www.city.shinshiro.lg.jp/sangyo/nyusatsu/index.html,homepage_link,high,10,入札・契約：新城市,9,True
232220,東海市,23,https://www.city.tokai.aichi.jp/,https://www.city.tokai.aichi.jp/business/1002934/index.html,homepage_link,high,7,入札・契約｜東海市公式ウェブサイト,3,False
232238,大府市,23,https://www.city.obu.aichi.jp/,https://www.city.obu.aichi.jp/shinseisho/s_nyusatsu/,db_url_path_dir,high,10,入札・契約｜大府市,4,True
232246,知多市,23,https://www.city.chita.lg.jp/,https://www.city.chita.lg.jp/category/bunya/shigotosangyo/nyusatsu/,homepage_link,high,10,入札・契約・調達情報 | 知多市,7,True
232254,知立市,23,https://www.city.chiryu.aichi.jp/,https://www.city.chiryu.aichi.jp/jigyosha/nyusatsu/index.html,homepage_link,high,7,入札・契約／知立市 -輝くまち、みんなの知立‐,5,False
232262,尾張旭市,23,https://www.city.owariasahi.lg.jp/,https://www.city.owariasahi.lg.jp/site/nyusatsu-keiyaku/,homepage_link,high,10,入札・契約 - 尾張旭市公式ホームページ（総務課）,7,True
232270,高浜市,23,https://www.city.takahama.lg.jp/,https://www.city.takahama.lg.jp/life/2/24/,homepage_link,high,10,入札・契約情報 - 高浜市ホームページ,5,True
232289,岩倉市,23,https://www.city.iwakura.aichi.jp/,https://www.city.iwakura.aichi.jp/category/4-1-0-0-0-0-0-0-0-0.html,homepage_link,high,10,入札・契約・検査 | 岩倉市,9,True
232297,豊明市,23,https://www.city.toyoake.lg.jp/,https://www.city.toyoake.lg.jp/3204.htm,homepage_link,high,10,入札・契約/豊明市,5,True
232300,日進市,23,https://www.city.nisshin.lg.jp/,https://www.city.nisshin.lg.jp/kurashi/sangyo/7223.html,homepage_link,high,7,入札・契約／日進市,3,False
232319,田原市,23,https://www.city.tahara.aichi.jp/,https://www.city.tahara.aichi.jp/seisaku/nyusatsukeiyaku/index.html,homepage_link,high,7,入札・契約情報｜田原市,5,False
232327,愛西市,23,https://www.city.aisai.lg.jp/,https://www.city.aisai.lg.jp/category/1-6-0-0-0-0-0-0-0-0.html,db_title,high,10,入札・契約情報 | 愛西市,6,True
232335,清須市,23,https://www.city.kiyosu.aichi.jp/,https://www.city.kiyosu.aichi.jp/jigyosha_joho/nyusatsu_joho/ippan_kyoso_nyusatsu/kokoku17.html,homepage_link,high,10,一般競争入札の公告案件 清須市ホームページ,7,True
232343,北名古屋市,23,https://www.city.kitanagoya.lg.jp/,https://www.city.kitanagoya.lg.jp/sangyo/nyusatsu/index.html,homepage_link,high,7,入札・契約｜北名古屋市公式ウェブサイト,6,False
232351,弥富市,23,https://www.city.yatomi.lg.jp/,https://www.city.yatomi.lg.jp/jigyo/1000863/1007109.html,homepage_link,high,10,一般競争入札公告｜弥富市公式ホームページ,10,True
232360,みよし市,23,https://www.city.aichi-miyoshi.lg.jp/,https://www.city.aichi-miyoshi.lg.jp/shigoto_sangyo/nyusatsu_keiyaku/,db_url_path_dir,high,5,入札・契約／みよし市,2,False
232378,あま市,23,https://www.city.ama.aichi.jp/,https://www.city.ama.aichi.jp/bussiness/nyusatsu/,db_url_path_dir,high,10,入札・契約｜あま市公式ウェブサイト,4,True
232386,長久手市,23,https://www.city.nagakute.lg.jp/index.html,https://www.city.nagakute.lg.jp/shigoto_sangyo/nyusatsu_keiyaku/,db_url_path_dir,high,7,入札・契約／長久手市,5,False
233021,東郷町,23,https://www.town.aichi-togo.lg.jp/,https://www.town.aichi-togo.lg.jp/recruitment_news/12819.html,homepage_link,high,8,（受付及び審査は終了しました）東郷町放課後子ども教室運営業務委託の公募型プロポーザルの実施について／東郷町,2,True
233420,豊山町,23,https://www.town.toyoyama.lg.jp/,,not_found,low,0,,0,False
233617,大口町,23,https://www.town.oguchi.lg.jp/,https://www.town.oguchi.lg.jp/2730.htm,homepage_link,high,10,入札参加資格の申請/大口町,9,True
233625,扶桑町,23,https://www.town.fuso.lg.jp/,https://www.town.fuso.lg.jp/sangyo/1002146/1002160/1004597.html,homepage_link,high,10,制限付一般競争入札のご案内「中学校体育館空調設備設置工事」(電子入札)｜扶桑町公式ホームページ,5,True
234249,大治町,23,https://www.town.oharu.aichi.jp/,https://www.town.oharu.aichi.jp/3161.htm,homepage_link,high,10,入札・契約/大治町,7,True
234257,蟹江町,23,https://www.town.kanie.aichi.jp/,https://www.town.kanie.aichi.jp/life/12/69/,homepage_link,high,10,入札・契約 - 愛知県蟹江町公式ホームページ,7,True
234273,飛島村,23,https://www.vill.tobishima.aichi.jp/,https://www.vill.tobishima.aichi.jp/shigotosngyo/nyusatsu/index.html,homepage_link,high,10,入札・契約｜飛島村公式ホームページ,4,True
234419,阿久比町,23,https://www.town.agui.lg.jp/,https://www.town.agui.lg.jp/0000000420.html,db_title,high,10,入札公告 | 阿久比町,8,True
234427,東浦町,23,https://www.town.aichi-higashiura.lg.jp/,https://www.town.aichi-higashiura.lg.jp/soshiki/gyosei/keiyaku/gyomu/nyusatsu/,db_url_path_dir,high,7,入札・契約／東浦町,7,False
234451,南知多町,23,https://www.town.minamichita.lg.jp/,https://www.town.minamichita.lg.jp/gyosei/nyusatsu/1001911/1005626.html,homepage_link,high,10,日間賀保育所設計業務委託に係る公募型プロポーザルの実施について｜南知多町公式ウェブサイト,3,True
234460,美浜町,23,https://www.town.aichi-mihama.lg.jp/,https://www.town.aichi-mihama.lg.jp/shigoto-sangyo/nyusatsu-keiyaku/index.html,homepage_link,high,10,入札・契約／愛知県美浜町,3,True
234478,武豊町,23,https://www.town.taketoyo.lg.jp/,https://www.town.taketoyo.lg.jp/jigyousha/1002462/index.html,homepage_link,high,10,入札・契約｜武豊町公式ホームページ,5,True
235016,幸田町,23,https://www.town.kota.lg.jp/,https://www.town.kota.lg.jp/soshiki/4/26136.html,homepage_link,high,10,令和8・9年度 入札参加資格審査申請（物品等）（随時）の受付について - 幸田町公式ホームページ,5,True
235610,設楽町,23,https://www.town.shitara.lg.jp/,https://www.town.shitara.lg.jp/life/2/28/,homepage_link,high,10,入札・契約情報・公売 - 設楽町公式ホームページ,7,True
235628,東栄町,23,https://www.town.toei.aichi.jp/,https://www.town.toei.aichi.jp/1417.htm,homepage_link,high,10,入札・契約情報/東栄町,5,True
235636,豊根村,23,https://www.vill.toyone.aichi.jp/,https://www.vill.toyone.aichi.jp/gyosei/bid/,db_url_path_dir,high,10,入札・契約／とよね村 Toyone Village Official Site,5,True
242012,津市,24,https://www.info.city.tsu.mie.jp/,https://www.info.city.tsu.mie.jp/sangyou_shigoto/nyuusatsu_keiyaku/index.html,homepage_link,high,7,入札・契約｜津市公式ウェブサイト－Official Website of Tsu City,5,False
242020,四日市市,24,https://www.city.yokkaichi.lg.jp/,https://www.city.yokkaichi.lg.jp/www/contents/1767678324484/index.html,homepage_link,high,10,（終了しました）こどもみらいクーポン事業システム開発及び運用業務委託の公募型プロポーザルの実施について | 四日市市役所,3,True
242039,伊勢市,24,https://www.city.ise.mie.jp/,https://www.city.ise.mie.jp/shisei/denshi/nyusatsu/index.html,homepage_link,high,10,電子入札｜伊勢市公式ホームページ,6,True
242047,松阪市,24,https://www.city.matsusaka.mie.jp/,https://www.city.matsusaka.mie.jp/life/12/,homepage_link,high,10,しごと・産業・入札 - お肉のまち 松阪市公式ホームページ,3,True
242055,桑名市,24,https://www.city.kuwana.lg.jp/,https://www.city.kuwana.lg.jp/shigoto/nyuusatsu/index.html,homepage_link,high,7,入札・契約情報／桑名市,4,False
242071,鈴鹿市,24,https://www.city.suzuka.lg.jp/,https://www.city.suzuka.lg.jp/sangyo/nyusatsu/index.html,homepage_link,high,10,入札・契約・検査・技術管理｜鈴鹿市公式ウェブサイト,3,True
242080,名張市,24,https://www.city.nabari.lg.jp/,https://www.city.nabari.lg.jp/s006/,db_title_dir,high,10,総務部 契約検査室｜名張市,4,True
242098,尾鷲市,24,https://www.city.owase.lg.jp/public/sougou_top/index_sou.html,https://www.city.owase.lg.jp/soshiki/4-3-3-0-0_3.html,db_title,medium,3,図書館 | 入札関連 | 尾鷲市,1,False
242101,亀山市,24,https://www.city.kameyama.mie.jp/,https://www.city.kameyama.mie.jp/benri/,homepage_link,high,10,入札・契約 | 亀山市,5,True
